HL7 v2,,,FHIR Version,,Condition (IF True),,,HL7 FHIR,,,,,Comments
,,,"F-R4, F-R6",,,,,persist security label,,PERSISTLABEL,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,privacy mark,,PRIVMARK,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,pseudonymize,,PSEUD,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,redact,,REDACT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,upgrade security label,,UPGRDLABEL,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,refrain policy,,RefrainPolicy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no disclosure without subject authorization,,NOAUTH,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no collection,,NOCOLLECT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no disclosure without consent directive,,NODSCLCD,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no disclosure without information subject's consent directive,,NODSCLCDS,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no integration,,NOINTEGRATE,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no unlisted entity disclosure,,NOLIST,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no disclosure without MOU,,NOMOU,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no disclosure without organizational authorization,,NOORGPOL,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,"no disclosure to patient, family or caregivers without attending provider's authorization",,NOPAT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no collection beyond purpose of use,,NOPERSISTP,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no redisclosure without consent directive,,NORDSCLCD,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no redisclosure without information subject's consent directive,,NORDSCLCDS,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no disclosure without jurisdictional authorization,,NORDSCLW,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no relinking,,NORELINK,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no reuse beyond purpose of use,,NOREUSE,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no unauthorized VIP disclosure,,NOVIP,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,no disclosure without originator authorization,,ORCON,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,purpose of use,,PurposeOfUse,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,healthcare marketing,,HMARKT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,healthcare operations,,HOPERAT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,care management,,CAREMGT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,donation,,DONAT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,fraud,,FRAUD,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,government,,GOV,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,health accreditation,,HACCRED,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,health compliance,,HCOMPL,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,decedent,,HDECD,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,directory,,HDIRECT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,healthcare delivery management,,HDM,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,legal,,HLEGAL,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,health outcome measure,,HOUTCOMS,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,health program reporting,,HPRGRP,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,health quality improvement,,HQUALIMP,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,health system administration,,HSYSADMIN,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,labeling,,LABELING,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,metadata management,,METAMGT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,member administration,,MEMADMIN,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,military command,,MILCDM,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,patient administration,,PATADMIN,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,patient safety,,PATSFTY,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,performance measure,,PERFMSR,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,records management,,RECORDMGT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,system development,,SYSDEV,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,test health data,,HTEST,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,training,,TRAIN,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,healthcare payment,,HPAYMT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,claim attachment,,CLMATTCH,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,coverage authorization,,COVAUTH,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,coverage under policy or program,,COVERAGE,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,eligibility determination,,ELIGDTRM,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,eligibility verification,,ELIGVER,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,enrollment,,ENROLLM,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,military discharge,,MILDCRG,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,remittance advice,,REMITADV,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,healthcare research,,HRESCH,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,biomedical research,,BIORCH,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,clinical trial research,,CLINTRCH,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,clinical trial research without patient care,,CLINTRCHNPC,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,clinical trial research with patient care,,CLINTRCHPC,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,preclinical trial research,,PRECLINTRCH,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,disease specific healthcare research,,DSRCH,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,population origins or ancestry healthcare research,,POARCH,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,translational healthcare research,,TRANSRCH,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,patient requested,,PATRQT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,family requested,,FAMRQT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
