HL7 v2,,,FHIR Version,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Core Version,Incubator Version,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
,,,"F-R4, F-R6",,,,,2031008,,Structure of anterior median fissure of spinal cord, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2033006,,Right fallopian tube, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2044003,,Vaginal nerves, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2048000,,Lingual tonsil, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2049008,,Chorionic villi, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2059009,,Skin of ear lobule, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2071003,,Reticular formation of spinal cord, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2076008,,Head of phalanx of hand, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2083001,,Nucleus ambiguus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2095001,,Accessory sinus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2123001,,Mammilloinfundibular nucleus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2150006,,Urinary tract transitional epithelial cell, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2156000,,Glial cell, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2160002,,Ligamentum arteriosum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2175005,,Pharyngeal cavity, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2182009,,Endometrial zona basalis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2192001,,Clavicular part of pectoralis major muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2205003,,Lamina of fifth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2209009,,Cerebral basal surface, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2236006,,Lesser osseous pelvis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2246008,,Type I hair cell, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2255006,,Subserosa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2285001,,Structure of torcular Herophili, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2292006,,Structure of nasopharyngeal gland, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2302002,,Vein of the knee, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2305000,,Structure of spinous process of cervical vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2306004,,Structure of base of third metacarpal bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2327009,,Salivary seromucous gland, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2330002,,Structure of segmental bronchial branches, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2332005,,Metencephalon of foetus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2334006,,Renal calyx, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2349003,,Structure of nasal suture of skull, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2372001,,Structure of medial surface of toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2383005,,Structure of papillary muscles of right ventricle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2389009,,Structure of superior margin of adrenal gland, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2395005,,Structure of transverse facial artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2397002,,Structure of first metatarsal facet of medial cuneiform bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2400006,,Universal designation 21, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2402003,,Structure of dorsum of foot, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2421006,,Structure of submaxillary ganglion, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2433001,,Structure of digital tendon and tendon sheath of foot, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2436009,,Tunica intima of vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2453002,,Subcutaneous tissue structure of posterior surface of forearm, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2454008,,"Structure of articular surface, third metacarpal, of second metacarpal bone", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2484000,,Skin structure of frenulum of clitoris, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2489005,,Structure of medial check ligament of eye, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2499000,,Entire cisterna pontis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2502001,,Membrane of lysosome, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2504000,,Structure of pancreatic plexus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2510000,,Femoral triangle structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2539000,,Structure of superior rectal artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2543001,,Structure of cuboid articular facet of fourth metatarsal bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2550002,,Bone structure of phalanx of thumb, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2577006,,Structure of gracilis muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2579009,,Plasmablast, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2592007,,All extremities, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2600000,,Structure of flexor pollicis longus muscle tendon, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2620004,,Intervertebral disc structure of third thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2639009,,Neuroendocrine tissue, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2653009,,Structure of posterior thalamic radiation of internal capsule, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2666009,,Structure of semispinalis capitis muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2672009,,Structure of anterior cutaneous branch of lumbosacral plexus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2675006,,Structure of anterior ethmoidal artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2681003,,Structure of dorsal nerve of penis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2682005,,Bladder mucosa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2686008,,Structure of medial olfactory gyrus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2687004,,Structure of Bowman space, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2695000,,Left maxillary sinus structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2703009,,Entire calcarine artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2712006,,Structure of capsule of ankle joint, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2718005,,Structure of apical foramen of tooth, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2726002,,Structure of fold for stapes, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2730004,,Entire vitelline vein of placenta, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2739003,,Endometrial structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2741002,,Structure of medial occipitotemporal gyrus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2746007,,Circular layer of gastric muscularis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2748008,,Spinal cord structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2759004,,Eccrine gland structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2771005,,Lamina propria of ureter, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2789006,,Apocrine gland structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2792005,,Structure of pars tensa of tympanic membrane, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2803000,,Structure of tendon sheath of popliteus muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2810006,,Structure of cremasteric fascia, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2812003,,Structure of head of femur, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2824005,,Structure of spinous process of fourth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2826007,,Structure of lamina of fourth lumbar vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2830005,,Structure of dorsal digital nerves of lateral hallux and medial second toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2839006,,Structure of perivesicular tissues of seminal vesicles, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2841007,,Renal artery structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2845003,,Structure of respiratory epithelium, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2848001,,Structure of superficial epigastric artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2855004,,Structure of accessory cephalic vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2861001,,Entire gland (organ), http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2894003,,Structure of posterior epiglottis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2905008,,Structure of anterior ligament of uterus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2909002,,Structure of posterior portion of diaphragmatic aspect of liver, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2920002,,Structure of facial nerve motor branch, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2922005,,Structure of posterior papillary muscle of left ventricle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2923000,,Subcutaneous tissue structure of supraorbital area, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2954001,,Supernumerary deciduous tooth, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2969000,,Anatomical space structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2979003,,Bone structure of medial cuneiform, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2986006,,Structure of talar facet of navicular bone of foot, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2998001,,Entire right margin of uterus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3003007,,Internal capsule anterior limb structure, http://snomed.info/sct,,
